计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,OM25062900003725,中建五局—曾家路网项目,2025-06-30 06:25:00,2025-06-30 06:30:00,106.320257,29.548801,0.0,V064线,1,2025-06-30 06:25:00,2025-06-30 06:45:00,29.165,34.3,69.116,214.3,492.769,2025-06-30 05:51:00,大型面包车
2025-06-30,"OM25062900002041,OM25062900002956",中信银行--观音桥支行（日配）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.526012,29.571562,0.0,V064线,2,2025-06-30 07:25:00,2025-06-30 07:45:00,31.302,39.9,,,,,大型面包车
2025-06-30,OM25062900005310,烤匠龙湖北城天街-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.539845,29.583886,0.0,V064线,3,2025-06-30 08:40:00,2025-06-30 09:25:00,8.649,13.3,,,,,大型面包车
2025-06-30,"OM25062700007306,OM25062900000484,OM25062900002264",中铁建生态环境有限公司-早餐,2025-06-30 06:20:00,2025-06-30 06:40:00,106.402117,29.80278,0.0,V065线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,18.553,14.7,57.874,204.7,3764.226,2025-06-30 06:05:00,大型面包车
2025-06-30,OM25062700000728,北碚区国有土地上房屋征收与补偿安置中心,2025-06-30 06:50:00,2025-06-30 07:15:00,106.411922,29.810434,0.0,V065线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,2.061,4.9,,,,,大型面包车
2025-06-30,"OM25062700005980,OM25062900003474",重庆瑜煌电力设备制造有限公司-蔬菜,2025-06-30 07:00:00,2025-06-30 07:30:00,106.481465,29.771363,0.0,V065线,3,2025-06-30 07:29:00,2025-06-30 08:09:00,20.623,18.9,,,,,大型面包车
2025-06-30,OM25062800001557,复兴法庭,2025-06-30 09:10:00,2025-06-30 09:30:00,106.560036,29.793809,0.0,V065线,4,2025-06-30 09:10:00,2025-06-30 09:30:00,16.637,18.9,,,,,大型面包车
2025-06-30,OM25062900001341,高新区自来水-大学城食堂,2025-06-30 06:30:00,2025-06-30 06:50:00,106.338853,29.603472,0.0,V066线,1,2025-06-30 06:30:00,2025-06-30 06:50:00,15.367,14.0,51.987,110.4,1402.642,2025-06-30 06:16:00,大型面包车
2025-06-30,OM25062700002528,重庆市沙坪坝区曾家镇人民政府,2025-06-30 07:00:00,2025-06-30 07:20:00,106.307813,29.55804,0.0,V066线,2,2025-06-30 07:02:00,2025-06-30 07:22:00,7.737,11.9,,,,,大型面包车
2025-06-30,OW25062900001092,重庆嘉威啤酒有限公司,2025-06-30 07:45:00,2025-06-30 08:25:00,106.49045,29.455114,0.0,V066线,3,2025-06-30 07:46:00,2025-06-30 08:06:00,28.883,24.5,,,,,大型面包车
2025-06-30,OM25062700007073,新大正物业集团股份有限公司-干副,2025-06-30 06:00:00,2025-06-30 06:25:00,106.55654,29.562133,0.0,V067线,1,2025-06-30 06:00:00,2025-06-30 06:35:00,30.712,28.0,58.206,158.0,1026.749,2025-06-30 05:32:00,大型面包车
2025-06-30,OM25062900003650,陆军勤务学院训练基地勤务连,2025-06-30 06:30:00,2025-06-30 06:50:00,106.504022,29.541437,0.0,V067线,2,2025-06-30 06:49:00,2025-06-30 07:24:00,8.345,14.0,,,,,大型面包车
2025-06-30,"OM25062800000621,OM25062900005012",中信银行-金渝支行（日配）,2025-06-30 07:50:00,2025-06-30 08:15:00,106.532388,29.658287,0.0,V067线,3,2025-06-30 07:50:00,2025-06-30 08:10:00,19.149,22.4,,,,,大型面包车
2025-06-30,OM25062900002258,国投健康养老服务（重庆）有限公司-水果,2025-06-30 04:40:00,2025-06-30 05:00:00,106.375095,29.641469,0.0,V068线,1,2025-06-30 04:40:00,2025-06-30 05:30:00,4.495,7.0,77.408,171.6,870.776,2025-06-30 04:33:00,大型面包车
2025-06-30,"OW25062700000082,OW25062700001101",铝都实验幼儿园-教师,2025-06-30 06:00:00,2025-06-30 06:30:00,106.335525,29.306186,0.0,V068线,2,2025-06-30 06:06:00,2025-06-30 06:26:00,52.356,35.7,,,,,大型面包车
2025-06-30,OM25062900003525,江津食堂-学员,2025-06-30 06:20:00,2025-06-30 06:50:00,106.387972,29.270314,0.0,V068线,3,2025-06-30 06:44:00,2025-06-30 07:04:00,20.556,18.2,,,,,大型面包车
2025-06-30,OM25062900002305,陆军第八十一集团军医院,2025-06-30 06:30:00,2025-06-30 07:30:00,106.387972,29.270314,0.0,V068线,4,2025-06-30 07:05:00,2025-06-30 07:25:00,0.001,0.7,,,,,大型面包车
2025-06-30,"OM25062700007750,OM25062700007769",重庆市江北区人民政府石马河街道办事处,2025-06-30 06:00:00,2025-06-30 06:30:00,106.48994,29.601242,0.0,V069线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,20.582,17.5,65.655,207.5,1042.572,2025-06-30 05:42:00,大型面包车
2025-06-30,OW25062600001162,交大幼-副食类,2025-06-30 06:30:00,2025-06-30 07:00:00,106.580033,29.494323,0.0,V069线,2,2025-06-30 06:42:00,2025-06-30 07:02:00,26.642,22.4,,,,,大型面包车
2025-06-30,OM25062700005716,重庆浩航船务有限公司,2025-06-30 07:00:00,2025-06-30 07:25:00,106.533997,29.565588,0.0,V069线,3,2025-06-30 07:20:00,2025-06-30 07:40:00,13.364,17.5,,,,,大型面包车
2025-06-30,"OM25062900004279,OM25062900004937",烤匠龙湖北城天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.539845,29.583886,0.0,V069线,4,2025-06-30 08:40:00,2025-06-30 09:10:00,5.067,11.2,,,,,大型面包车
2025-06-30,OW25062900001029,渝北区交巡警-回兴大队,2025-06-30 06:20:00,2025-06-30 06:50:00,106.61362,29.700564,0.0,V070线,1,2025-06-30 06:20:00,2025-06-30 06:35:00,30.699,33.6,59.816,118.7,851.75,2025-06-30 05:46:00,大型面包车
2025-06-30,OM25062900005633,十二中队,2025-06-30 06:30:00,2025-06-30 07:00:00,106.674507,29.613793,0.0,V070线,2,2025-06-30 06:59:00,2025-06-30 07:19:00,25.656,23.8,,,,,大型面包车
2025-06-30,"OM25062900004069,OM25062900004081",考试中心（西南基地水果）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,0.0,V070线,3,2025-06-30 07:25:00,2025-06-30 07:45:00,3.461,6.3,,,,,大型面包车
2025-06-30,OM25062900004327,重庆建工集团股份有限公司-鸡冠石项目部,2025-06-30 05:00:00,2025-06-30 05:30:00,106.62307,29.614479,0.0,V071线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,38.011,32.2,58.21,196.9,1126.708,2025-06-30 04:28:00,大型面包车
2025-06-30,OM25062900000949,重庆市渝中区机关事务服务中心（奶BF）,2025-06-30 05:50:00,2025-06-30 06:10:00,106.575354,29.558923,0.0,V071线,2,2025-06-30 05:50:00,2025-06-30 06:10:00,11.845,19.6,,,,,大型面包车
2025-06-30,OM25062900001068,重庆建工桥梁工程有限责任公司,2025-06-30 05:50:00,2025-06-30 06:30:00,106.576253,29.52993,0.0,V071线,3,2025-06-30 06:25:00,2025-06-30 07:45:00,8.354,14.7,,,,,大型面包车
2025-06-30,"OM25062900002011,OW25062700000085,OW25062700001096",重庆九龙坡区铝都实验幼儿园,2025-06-30 06:00:00,2025-06-30 06:30:00,106.335525,29.306186,0.0,V072线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,52.91,35.7,55.089,139.2,412.916,2025-06-30 05:24:00,大型面包车
2025-06-30,OM25062800004777,大石堡幼儿园-教师,2025-06-30 07:00:00,2025-06-30 07:30:00,106.333469,29.309595,0.0,V072线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,0.658,1.4,,,,,大型面包车
2025-06-30,"OW25062900000011,OW25062900000012",重庆九龙坡区窑瓦溪幼儿园,2025-06-30 07:20:00,2025-06-30 07:50:00,106.333688,29.317011,0.0,V072线,3,2025-06-30 07:24:00,2025-06-30 07:44:00,1.521,3.5,,,,,大型面包车
2025-06-30,OM25062900003398,重庆市九龙坡区人民政府石坪桥街道办事处,2025-06-30 05:30:00,2025-06-30 05:45:00,106.517023,29.508059,0.0,V073线,1,2025-06-30 05:30:00,2025-06-30 05:50:00,38.939,32.2,65.849,135.6,667.107,2025-06-30 04:58:00,大型面包车
2025-06-30,OM25062900004666,中国人民解放军77728部队,2025-06-30 06:00:00,2025-06-30 06:30:00,106.562973,29.466024,0.0,V073线,2,2025-06-30 06:11:00,2025-06-30 06:31:00,13.0,21.0,,,,,大型面包车
2025-06-30,OM25062900002518,中信银行-巴南支行（日配）,2025-06-30 06:40:00,2025-06-30 07:00:00,106.533595,29.384211,0.0,V073线,3,2025-06-30 06:53:00,2025-06-30 07:13:00,13.91,22.4,,,,,大型面包车
2025-06-30,OW25062900001145,重庆今瑜医药股份有限公司,2025-06-30 06:00:00,2025-06-30 07:00:00,106.635165,29.478089,0.0,V074线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,48.013,35.0,67.247,110.0,95.685,2025-06-30 05:25:00,大型面包车
2025-06-30,OM25062900005341,重庆两江新区金山名都天宝乐幼儿园2-教师,2025-06-30 06:40:00,2025-06-30 07:00:00,106.517129,29.529399,0.0,V074线,2,2025-06-30 06:40:00,2025-06-30 07:15:00,19.234,19.6,,,,,大型面包车
2025-06-30,OM25062900000995,重庆市九龙坡区鹅公岩小学校-早餐,2025-06-30 04:40:00,2025-06-30 05:00:00,106.529894,29.529111,0.0,V075线,1,2025-06-30 04:40:00,2025-06-30 05:00:00,32.224,28.7,54.95,212.0,1397.039,2025-06-30 04:11:00,大型面包车
2025-06-30,OM25062900002645,重庆复旦中学附属幼儿园贰园-教师蔬菜类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.576256,29.557443,0.0,V075线,2,2025-06-30 06:00:00,2025-06-30 06:20:00,7.764,14.0,,,,,大型面包车
2025-06-30,"OM25062900004704,OM25062900005788",重庆市房地产交易事务中心,2025-06-30 06:50:00,2025-06-30 07:00:00,106.539747,29.5637,0.0,V075线,3,2025-06-30 06:50:00,2025-06-30 07:10:00,5.765,13.3,,,,,大型面包车
2025-06-30,OM25062800005125,中信银行-冉家坝支行（日配）,2025-06-30 06:30:00,2025-06-30 07:30:00,106.500604,29.594106,0.0,V075线,4,2025-06-30 07:23:00,2025-06-30 07:43:00,9.197,13.3,,,,,大型面包车
2025-06-30,"OM25062700004669,OM25062900002507",耐德-龙兴,2025-06-30 05:00:00,2025-06-30 05:30:00,106.772502,29.681089,0.0,V076线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,54.222,39.2,102.175,204.2,2124.342,2025-06-30 04:21:00,大型面包车
2025-06-30,OM25062700003369,重庆市江北区复盛镇人民政府,2025-06-30 06:00:00,2025-06-30 06:30:00,106.800921,29.652905,0.0,V076线,2,2025-06-30 06:00:00,2025-06-30 06:20:00,8.465,9.8,,,,,大型面包车
2025-06-30,OM25062700007434,重庆市渝北区体育事业发展中心,2025-06-30 06:30:00,2025-06-30 06:50:00,106.575232,29.723521,0.0,V076线,3,2025-06-30 06:47:00,2025-06-30 07:07:00,34.031,26.6,,,,,大型面包车
2025-06-30,"OM25062900004430,OM25062900004431,OM25062900005510,OM25062900005511,OM25062900006035",中建五局—中央公园项目部,2025-06-30 07:25:00,2025-06-30 07:30:00,106.590964,29.743122,0.0,V076线,4,2025-06-30 07:25:00,2025-06-30 07:45:00,5.457,7.7,,,,,大型面包车
2025-06-30,"OM25062800001774,OM25062900003031",重庆中法供水-悦来食堂,2025-06-30 05:40:00,2025-06-30 06:10:00,106.545289,29.741987,0.0,V077线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,29.232,23.1,64.096,157.2,1807.045,2025-06-30 05:17:00,大型面包车
2025-06-30,OM25062900001958,悦来食堂,2025-06-30 06:10:00,2025-06-30 06:30:00,106.546076,29.742892,0.0,V077线,2,2025-06-30 06:10:00,2025-06-30 06:30:00,0.172,0.7,,,,,大型面包车
2025-06-30,OW25062700000022,重庆市渝北区盛果誉峰幼儿园,2025-06-30 06:30:00,2025-06-30 07:00:00,106.583455,29.7242,0.0,V077线,3,2025-06-30 06:42:00,2025-06-30 07:02:00,5.841,11.9,,,,,大型面包车
2025-06-30,OM25062900004083,重庆一中二食堂-小卖部,2025-06-30 07:20:00,2025-06-30 09:30:00,106.473318,29.565592,0.0,V077线,4,2025-06-30 07:34:00,2025-06-30 07:54:00,28.851,32.2,,,,,大型面包车
2025-06-30,OM25062700003763,重庆人文艺术职业学校,2025-06-30 05:55:00,2025-06-30 06:35:00,106.595651,29.423402,0.0,V078线,1,2025-06-30 05:55:00,2025-06-30 07:15:00,50.94,39.9,59.1,169.9,2017.437,2025-06-30 05:15:00,大型面包车
2025-06-30,OM25062700005693,耐德-界石,2025-06-30 07:45:00,2025-06-30 08:10:00,106.626114,29.398649,0.0,V078线,2,2025-06-30 07:45:00,2025-06-30 08:05:00,8.16,13.3,,,,,大型面包车
2025-06-30,OM25062900002744,西南医院杏林楼九楼,2025-06-30 06:20:00,2025-06-30 06:50:00,106.454078,29.53965,0.0,V079线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,27.294,21.7,28.289,154.5,332.68,2025-06-30 05:58:00,大型面包车
2025-06-30,OM25062900001268,招待所食堂,2025-06-30 06:20:00,2025-06-30 06:50:00,106.454114,29.542762,0.0,V079线,2,2025-06-30 06:43:00,2025-06-30 08:33:00,0.995,2.8,,,,,大型面包车
2025-06-30,"OM25062700003872,OW25062900001075",重庆市教育科学研究院,2025-06-30 06:10:00,2025-06-30 06:30:00,106.549354,29.560878,0.0,V080线,1,2025-06-30 06:10:00,2025-06-30 06:40:00,30.178,27.3,40.906,92.0,688.134,2025-06-30 05:43:00,大型面包车
2025-06-30,OW25062600001160,交大幼-蔬菜类,2025-06-30 06:30:00,2025-06-30 07:00:00,106.580033,29.494323,0.0,V080线,2,2025-06-30 06:55:00,2025-06-30 07:15:00,10.728,14.7,,,,,大型面包车
2025-06-30,OM25062900004377,重庆博通水利信息网络有限公司,2025-06-30 05:15:00,2025-06-30 05:40:00,106.509583,29.614488,0.0,V081线,1,2025-06-30 05:15:00,2025-06-30 05:35:00,22.134,19.6,42.262,144.9,1424.285,2025-06-30 04:55:00,大型面包车
2025-06-30,OM25062900004514,中国人民解放军32618部队,2025-06-30 06:00:00,2025-06-30 06:20:00,106.556975,29.56437,0.0,V081线,2,2025-06-30 06:00:00,2025-06-30 06:20:00,9.399,13.3,,,,,大型面包车
2025-06-30,"OM25062700006279,OM25062900002098,OM25062900003086",厦门银行股份有限公司重庆分行,2025-06-30 06:25:00,2025-06-30 07:30:00,106.575313,29.577264,0.0,V081线,3,2025-06-30 06:28:00,2025-06-30 06:48:00,3.998,8.4,,,,,大型面包车
2025-06-30,OM25062900002322,重庆市渝中区城市管理综合行政执法支队,2025-06-30 06:40:00,2025-06-30 07:05:00,106.575754,29.559868,0.0,V081线,4,2025-06-30 07:00:00,2025-06-30 07:20:00,6.731,11.9,,,,,大型面包车
2025-06-30,OM25062700004921,重庆三峰卡万塔环境产业有限公司三,2025-06-30 06:10:00,2025-06-30 06:30:00,106.494448,29.454464,0.0,V082线,1,2025-06-30 06:10:00,2025-06-30 06:50:00,37.278,28.0,60.974,141.1,1826.858,2025-06-30 05:42:00,大型面包车
2025-06-30,"OM25062900003575,OM25062900005965",蓝月亮（重庆）有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.633193,29.410934,0.0,V082线,2,2025-06-30 07:13:00,2025-06-30 08:03:00,23.696,23.1,,,,,大型面包车
2025-06-30,OM25062900002642,重庆复旦中学附属幼儿园贰园-教师肉类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.576256,29.557443,0.0,V083线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,34.823,34.3,69.154,166.8,205.991,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900004953,中国人民解放军32605部队-保障四队3号食堂 六公里站点,2025-06-30 06:30:00,2025-06-30 06:50:00,106.583895,29.494683,0.0,V083线,2,2025-06-30 06:38:00,2025-06-30 06:58:00,10.755,18.2,,,,,大型面包车
2025-06-30,OM25062900004498,重庆市九龙坡区图书馆,2025-06-30 07:00:00,2025-06-30 08:00:00,106.51228,29.511585,0.0,V083线,3,2025-06-30 07:19:00,2025-06-30 07:39:00,13.736,21.0,,,,,大型面包车
2025-06-30,OM25062900005384,重庆当代整形外科医院有限公司-客餐,2025-06-30 07:50:00,2025-06-30 08:00:00,106.526006,29.57101,0.0,V083线,4,2025-06-30 07:52:00,2025-06-30 08:12:00,9.84,13.3,,,,,大型面包车
2025-06-30,"OM25062700006533,OM25062700006545",两江新区北大资源凯思幼儿园-老师,2025-06-30 06:20:00,2025-06-30 06:45:00,106.538812,29.657252,0.0,V084线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,20.478,25.9,39.948,210.9,323.2,2025-06-30 05:54:00,大型面包车
2025-06-30,OM25062700001742,重庆康达环保产业（集团）有限公司,2025-06-30 06:50:00,2025-06-30 07:10:00,106.516043,29.622297,0.0,V084线,2,2025-06-30 06:54:00,2025-06-30 07:24:00,7.937,14.0,,,,,大型面包车
2025-06-30,OM25062900005846,烤匠金沙天街-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.465319,29.560707,0.0,V084线,3,2025-06-30 08:40:00,2025-06-30 09:25:00,11.533,14.7,,,,,大型面包车
2025-06-30,OM25062800005880,铁山坪二楼食堂-面食,2025-06-30 06:00:00,2025-06-30 06:20:00,106.682204,29.624552,0.0,V085线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,41.261,29.4,54.847,82.7,511.665,2025-06-30 05:31:00,大型面包车
2025-06-30,OM25062900003229,重庆市地震局,2025-06-30 06:30:00,2025-06-30 07:00:00,106.599907,29.648569,0.0,V085线,2,2025-06-30 06:33:00,2025-06-30 06:53:00,13.586,13.3,,,,,大型面包车
2025-06-30,OM25062700007696,大足电网—运检食堂,2025-06-30 06:00:00,2025-06-30 06:25:00,105.742796,29.697112,0.0,V086线,1,2025-06-30 06:00:00,2025-06-30 06:34:00,68.554,42.7,103.133,182.79,971.362,2025-06-30 00:00:00,大型面包车
2025-06-30,OM25062900003761,重庆市大足区气象局,2025-06-30 07:00:00,2025-06-30 07:30:00,105.716098,29.700127,0.0,V086线,2,2025-06-30 07:00:00,2025-06-30 07:21:00,3.544,7.7,,,,,大型面包车
2025-06-30,OM25062900005066,公路数据双桥基地干副,2025-06-30 07:40:00,2025-06-30 08:10:00,105.807366,29.527033,0.0,V086线,3,2025-06-30 07:58:00,2025-06-30 08:20:00,31.035,37.1,,,,,大型面包车
2025-06-30,OM25062900002295,重庆高新技术产业开发区管理委员会-凉菜,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,0.0,V087线,1,2025-06-30 05:40:00,2025-06-30 06:15:00,25.911,18.2,75.332,218.2,1437.838,2025-06-30 05:22:00,大型面包车
2025-06-30,OM25062700006006,重庆顺泰铁塔制造有限公司-蔬菜,2025-06-30 08:40:00,2025-06-30 09:00:00,106.641637,29.612773,0.0,V087线,2,2025-06-30 08:40:00,2025-06-30 09:00:00,49.421,38.5,,,,,大型面包车
2025-06-30,OW25062700000087,天骄名城小金星幼儿园-学生,2025-06-30 05:50:00,2025-06-30 06:10:00,106.322559,29.587865,0.0,V088线,1,2025-06-30 05:50:00,2025-06-30 06:40:00,16.332,19.6,34.616,154.6,1521.443,2025-06-30 05:30:00,大型面包车
2025-06-30,OW25062900001088,丽苑大酒店-外卖,2025-06-30 07:30:00,2025-06-30 07:50:00,106.466603,29.561936,0.0,V088线,2,2025-06-30 07:30:00,2025-06-30 08:05:00,18.284,16.8,,,,,大型面包车
2025-06-30,OW25062800000074,恒大小金星幼儿园-学生,2025-06-30 05:50:00,2025-06-30 06:10:00,106.453207,29.481983,0.0,V089线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.851,23.1,53.719,91.1,284.865,2025-06-30 05:27:00,大型面包车
2025-06-30,OM25062900005079,中信银行-经开支行（日配）,2025-06-30 06:00:00,2025-06-30 06:40:00,106.568756,29.536444,0.0,V089线,2,2025-06-30 06:38:00,2025-06-30 06:58:00,22.868,28.0,,,,,大型面包车
2025-06-30,OW25062900001095,重庆东彭物业管理有限公司,2025-06-30 06:00:00,2025-06-30 06:30:00,106.519562,29.616892,0.0,V090线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,23.816,18.9,37.152,135.7,1236.332,2025-06-30 05:41:00,大型面包车
2025-06-30,OM25062700002570,重庆市档案馆（日配）,2025-06-30 06:30:00,2025-06-30 07:00:00,106.577512,29.691415,0.0,V090线,2,2025-06-30 06:37:00,2025-06-30 07:57:00,13.336,16.8,,,,,大型面包车
2025-06-30,OM25062700002601,重庆三峰卡万塔环境产业有限公司二,2025-06-30 06:10:00,2025-06-30 06:30:00,106.494448,29.454464,0.0,V091线,1,2025-06-30 06:10:00,2025-06-30 06:50:00,37.278,28.0,37.278,68.0,1333.133,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062900001946,重庆市渝中区机关事务服务中心（奶）,2025-06-30 05:50:00,2025-06-30 06:10:00,106.575354,29.558923,0.0,V092线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,34.558,32.9,78.451,242.9,1521.634,2025-06-30 05:17:00,大型面包车
2025-06-30,OM25062800003739,招商万桥（重庆）科技有限公司,2025-06-30 06:30:00,2025-06-30 07:00:00,106.69207,29.535359,0.0,V092线,2,2025-06-30 06:34:00,2025-06-30 06:54:00,18.329,23.8,,,,,大型面包车
2025-06-30,OM25062900001944,重庆市南岸区贝立方幼儿园,2025-06-30 06:50:00,2025-06-30 07:20:00,106.653274,29.518215,0.0,V092线,3,2025-06-30 07:05:00,2025-06-30 07:25:00,6.899,11.2,,,,,大型面包车
2025-06-30,OM25062900004519,重庆市渝中区机关事务服务中心,2025-06-30 08:30:00,2025-06-30 09:00:00,106.575354,29.558923,0.0,V092线,4,2025-06-30 08:30:00,2025-06-30 09:20:00,18.665,21.0,,,,,大型面包车
2025-06-30,OW25062900001121,重庆皓春健康产业有限公司,2025-06-30 05:50:00,2025-06-30 06:10:00,106.498125,29.534557,0.0,V093线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.999,27.3,57.306,197.3,1821.066,2025-06-30 05:23:00,大型面包车
2025-06-30,"OM25062800005862,OM25062900005573",重庆中国三峡博物馆-大礼堂,2025-06-30 06:10:00,2025-06-30 06:30:00,106.556882,29.568347,0.0,V093线,2,2025-06-30 06:26:00,2025-06-30 06:56:00,11.458,16.1,,,,,大型面包车
2025-06-30,OM25062900005175,教导队,2025-06-30 08:20:00,2025-06-30 08:40:00,106.591886,29.533428,0.0,V093线,3,2025-06-30 08:20:00,2025-06-30 08:40:00,14.849,23.1,,,,,大型面包车
2025-06-30,OM25062900003636,重庆复旦中学附属幼儿园贰园-教师其他类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.576256,29.557443,0.0,V094线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,34.823,34.3,60.128,141.1,313.099,2025-06-30 05:26:00,大型面包车
2025-06-30,"OM25062900000791,OM25062900000994,OM25062900001777,OM25062900001778",重庆金融街融迈置业有限公司,2025-06-30 06:50:00,2025-06-30 07:00:00,106.563338,29.583119,0.0,V094线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,5.253,11.2,,,,,大型面包车
2025-06-30,OM25062900003983,重庆远香房地产开发有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.491342,29.663581,0.0,V094线,3,2025-06-30 07:27:00,2025-06-30 07:47:00,20.052,16.8,,,,,大型面包车
2025-06-30,"OM25062700006676,OM25062700006694,OM25062700007703",西南医院幼儿园,2025-06-30 05:30:00,2025-06-30 06:00:00,106.453589,29.540679,0.0,V095线,1,2025-06-30 05:30:00,2025-06-30 06:20:00,27.258,21.7,58.173,149.1,1678.191,2025-06-30 05:08:00,大型面包车
2025-06-30,OM25062700001729,重庆市九龙坡区数字化城市管理中心,2025-06-30 06:35:00,2025-06-30 06:40:00,106.532099,29.51222,0.0,V095线,2,2025-06-30 06:35:00,2025-06-30 06:55:00,11.102,14.7,,,,,大型面包车
2025-06-30,OM25062900001908,招商智翔道路科技（重庆）有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.644376,29.479177,0.0,V095线,3,2025-06-30 07:17:00,2025-06-30 07:37:00,19.813,22.4,,,,,大型面包车
2025-06-30,"OM25062700002377,OM25062900003748,OM25062900005454",保税港港欣1号餐厅,2025-06-30 06:10:00,2025-06-30 06:30:00,106.60369,29.632117,0.0,V096线,1,2025-06-30 06:10:00,2025-06-30 06:30:00,45.889,44.8,58.178,105.1,2012.489,2025-06-30 05:25:00,大型面包车
2025-06-30,OM25062900004894,十一中队,2025-06-30 06:40:00,2025-06-30 07:00:00,106.631277,29.685932,0.0,V096线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,12.289,20.3,,,,,大型面包车
2025-06-30,"OM25062700006788,OM25062900005071",重庆市渝北区人民政府人和街道办事处,2025-06-30 06:00:00,2025-06-30 06:20:00,106.543666,29.633111,0.0,V097线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,27.936,23.8,45.144,84.1,1112.959,2025-06-30 05:36:00,大型面包车
2025-06-30,OM25062900002536,重庆市渝北区救助管理站,2025-06-30 06:40:00,2025-06-30 07:05:00,106.626249,29.676689,0.0,V097线,2,2025-06-30 06:40:00,2025-06-30 07:00:00,17.208,20.3,,,,,大型面包车
2025-06-30,"OM25062900003960,OM25062900003961,OM25062900005036",中国船级社重庆分社,2025-06-30 05:20:00,2025-06-30 05:40:00,106.508776,29.624766,0.0,V098线,1,2025-06-30 05:20:00,2025-06-30 05:40:00,23.239,23.8,69.31,157.6,1116.514,2025-06-30 04:56:00,大型面包车
2025-06-30,OM25062900005810,中国人民解放军32605部队-八公里车材站点,2025-06-30 06:30:00,2025-06-30 06:50:00,106.565944,29.48888,0.0,V098线,2,2025-06-30 06:30:00,2025-06-30 06:50:00,26.077,25.9,,,,,大型面包车
2025-06-30,OM25062900003965,重庆数智产业园建设实业有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.610019,29.393231,0.0,V098线,3,2025-06-30 07:14:00,2025-06-30 07:34:00,19.994,23.8,,,,,大型面包车
2025-06-30,OM25062900004677,中国人民解放军32605 部队-警卫勤务连机关食堂,2025-06-30 06:20:00,2025-06-30 06:40:00,106.532194,29.544284,0.0,V099线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,38.158,30.8,40.57,75.0,857.551,2025-06-30 05:49:00,大型面包车
2025-06-30,OM25062900000937,中国人民解放军海军装备部驻广州地区军事代表局驻重庆地区第一军事代表室,2025-06-30 06:40:00,2025-06-30 06:50:00,106.522804,29.540642,0.0,V099线,2,2025-06-30 06:44:00,2025-06-30 07:04:00,2.412,4.2,,,,,大型面包车
2025-06-30,OM25062700002881,重庆建工第二建设有限公司,2025-06-30 05:50:00,2025-06-30 06:13:00,106.464633,29.556611,0.0,V100线,1,2025-06-30 05:50:00,2025-06-30 06:40:00,28.841,23.1,54.912,136.2,938.285,2025-06-30 05:27:00,大型面包车
2025-06-30,OM25062900003366,重庆国际物流枢纽园区-晚餐,2025-06-30 06:50:00,2025-06-30 07:10:00,106.39973,29.641279,0.0,V100线,2,2025-06-30 07:03:00,2025-06-30 07:43:00,26.071,23.1,,,,,大型面包车
2025-06-30,"OM25062800000907,OM25062900002055",重庆市渝北区道路运输事务中心工会委员会,2025-06-30 06:00:00,2025-06-30 06:20:00,106.619487,29.698856,0.0,V101线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,30.983,30.8,68.899,153.0,906.383,2025-06-30 05:29:00,大型面包车
